,welch_2,welch_10,welch_15,welch_20,welch_25,welch_30,welch_35
338,5.067967342930568e-12,1.0563416411910698e-11,2.2128632821970713e-11,5.654624432086994e-11,7.902660608911538e-11,1.1170516645372603e-11,8.66529955455909e-12
339,4.995370382091239e-12,1.1017697933088436e-11,2.291485120081319e-11,5.312799404426557e-11,7.18691475660957e-11,1.975971756596988e-11,5.3291136079073504e-12
340,4.9511054578720005e-12,1.047774442223064e-11,2.0645794905304794e-11,5.10294140901905e-11,5.785546359341262e-11,1.5115078345675696e-11,1.7012837280786825e-11
341,4.968582584554076e-12,1.047859800327397e-11,2.123399402399037e-11,5.3439468711365506e-11,7.100199622587532e-11,8.985598158971903e-12,1.3066368301433382e-11
342,4.9311570678875215e-12,1.0631078280647478e-11,2.2422878844986372e-11,5.080897018863527e-11,7.241432189481269e-11,3.5856967152965677e-11,1.6904280273317163e-12
343,4.870424840339904e-12,1.0821191218016455e-11,1.975010465898784e-11,5.4458581007628505e-11,7.345231979688341e-11,6.062168677169545e-12,1.1079170499175472e-11
344,4.8910504996127415e-12,1.0422890890254602e-11,2.216799775437018e-11,4.695539733089808e-11,5.952148548148608e-11,2.100345115569482e-11,7.234991347739912e-12
345,4.881641812776382e-12,1.0270028045470726e-11,2.0859825194216853e-11,5.7476424492952756e-11,6.970308570727531e-11,1.121158466678338e-11,6.19518879075137e-12
346,4.768309868814841e-12,1.0134179939107037e-11,1.9135967402751332e-11,4.632009507759823e-11,6.457576870785028e-11,2.0479218215628584e-11,2.955378009760012e-12
347,4.8014011777894485e-12,1.0545515961861755e-11,2.237226575621457e-11,5.263159589379118e-11,6.66834348502893e-11,1.526036293801975e-11,2.4739748717119637e-11
348,4.777025579770972e-12,1.0015121842045666e-11,2.0196063642745726e-11,5.236781327834473e-11,6.238716200689055e-11,1.0288158492066379e-11,2.5217064807213295e-13
349,4.75630572534128e-12,1.0475153709153044e-11,2.12877351493031e-11,4.861270999532468e-11,7.149451344226199e-11,1.1847876396984022e-11,1.196033464693956e-11
350,4.693353249887096e-12,1.0052343467179395e-11,1.905566066107096e-11,4.7489257411186636e-11,6.467785081960323e-11,2.217187055192752e-11,2.1080198615606754e-11
351,4.685648406288378e-12,1.0083168316948917e-11,2.1722188335120787e-11,5.3470990648651055e-11,6.587225343657326e-11,1.082428063658946e-11,7.015316793831972e-12
352,4.692302239559601e-12,9.701721259871583e-12,1.9117663991981233e-11,4.6875006517881784e-11,6.401380024717877e-11,1.8855985333547094e-11,4.443925162310173e-12
353,4.629275182295776e-12,1.0206321093554123e-11,2.1230377827603275e-11,4.9292758969531424e-11,6.794964277642645e-11,1.3724369554018052e-11,2.8165624844262986e-11
354,4.630022829196788e-12,9.717589062922428e-12,1.856550443095785e-11,4.891570491269437e-11,5.835610590074394e-11,1.4771064898317966e-11,9.991332176654762e-13
355,4.58613401124963e-12,1.047141771285352e-11,2.1144477793110323e-11,4.688974587102818e-11,6.50062088671611e-11,1.7860264396107473e-11,6.884019056239952e-12
356,4.607512437818631e-12,9.514808445179799e-12,1.8395910059573638e-11,5.3077414769633165e-11,5.92366615466768e-11,5.8364534681864404e-12,1.9600778361848487e-11
357,4.518833440390351e-12,9.377866389035122e-12,2.09932851204895e-11,4.0500143192524356e-11,6.639859642921262e-11,2.09292086893656e-11,1.7877337376472208e-12
358,4.560624740848209e-12,9.948312392321381e-12,1.8646223417729485e-11,5.3738857229926496e-11,6.333428041260827e-11,7.509229014760564e-12,8.535041056529545e-12
359,4.49429402139984e-12,9.244434948410002e-12,1.941230409924262e-11,4.8681838984635e-11,6.363230248197089e-11,1.9442693182710665e-11,1.3909983952445896e-11
360,4.4852392886775675e-12,9.897251894327463e-12,1.9342845769932255e-11,4.295043930421953e-11,6.382636032124221e-11,1.5640919150665392e-11,7.34948521388527e-12
361,4.463710682197987e-12,9.576761281472732e-12,1.929391517843566e-11,4.9060818065713235e-11,6.203044482154317e-11,9.125249541243789e-12,4.849241921614093e-12
362,4.4332709833163615e-12,9.432261434374831e-12,1.837361244711234e-11,4.659754868115539e-11,5.7482285216114776e-11,2.288165509530725e-11,1.449649940270457e-11
363,4.435128716847972e-12,9.40407553199541e-12,1.8770026537229954e-11,5.162794597767565e-11,6.374593190473604e-11,1.1606070881848644e-11,3.1402094966916307e-12
364,4.407057881205922e-12,8.959799605592143e-12,1.9941860147029944e-11,4.1616514666403945e-11,5.5549176034851466e-11,1.1387736226165318e-11,1.2037903833525208e-11
365,4.323765753676646e-12,9.730924883166001e-12,1.797677912604546e-11,4.9671068451533544e-11,6.383083895633062e-11,1.388124336788869e-11,5.882803361288814e-12
366,4.381412939083047e-12,9.086896793564402e-12,1.964019077645531e-11,4.618615814247531e-11,5.502354950820515e-11,1.0445941328815765e-11,2.0145590456139485e-11
367,4.3170248323596716e-12,9.631416406541209e-12,1.8613956204713295e-11,4.4642043020072427e-11,7.26349551279788e-11,1.810744526592034e-11,7.941129432605768e-12
368,4.31663864770149e-12,9.03040475319019e-12,1.758877602270278e-11,4.1798043785241045e-11,5.508990528922914e-11,1.1118538511275812e-11,9.165427324263094e-12
369,4.285809017203687e-12,8.77397729631106e-12,1.9493710643767824e-11,4.7052012732185814e-11,6.1105758558403e-11,1.7679404771285452e-11,3.966690850076041e-12
370,4.235157617887152e-12,9.48940390845834e-12,1.8571315301496955e-11,4.527285243852003e-11,5.5999543421158565e-11,1.6801195412558025e-11,8.589976130579378e-12
371,4.277199490791309e-12,8.857459090391721e-12,1.6496521177068937e-11,4.680396361020576e-11,5.981218014901536e-11,8.33731331891683e-12,2.9830906068281634e-12
372,4.201987835791868e-12,9.315258659855217e-12,1.947369905305006e-11,4.111475646896517e-11,5.912432069653272e-11,1.9018837826876494e-11,1.3445420851263285e-11
373,4.223778868497827e-12,8.897501016857433e-12,1.8243243851748543e-11,4.453035297589076e-11,5.464845634318237e-11,7.29648679627545e-12,1.0814302687741463e-11
374,4.130414487548556e-12,8.637460704400124e-12,1.7291894256882306e-11,4.587294878932608e-11,5.1805960145736494e-11,1.2616719041230555e-11,4.070784734863003e-12
375,4.212545254515992e-12,8.968759312847127e-12,1.818242395222597e-11,3.964579348471751e-11,6.852788448671156e-11,1.539511111272786e-11,2.971641841650748e-12
376,4.122129968969864e-12,8.952171406027072e-12,1.8113235158733164e-11,4.774387259123101e-11,5.442285475437089e-11,6.231211540790576e-12,5.971332325198056e-12
377,4.12173920724975e-12,8.656307904193913e-12,1.6552765029727372e-11,4.139611598182388e-11,5.862759884366059e-11,2.337168032546143e-11,1.510474831540416e-11
378,4.096033390013345e-12,9.181049010933999e-12,1.8980949616159795e-11,4.400651217222221e-11,5.0259485796583876e-11,6.263532675797748e-12,5.142683475785384e-12
379,4.098609828313932e-12,8.326815102142081e-12,1.6904830898819734e-11,4.405111768081151e-11,6.212893723575253e-11,1.5988833773368878e-11,1.6461339417121496e-11
380,4.0575836943892584e-12,8.647504870142339e-12,1.7755290003180545e-11,4.382544104123495e-11,5.545504446198343e-11,8.569036790610934e-12,7.123707263611953e-12
381,4.07526229497019e-12,8.481538209184746e-12,1.7746108494012407e-11,4.119036651117592e-11,5.1038644952437346e-11,1.1662880967218692e-11,4.41474654053327e-12
382,3.997032129091692e-12,8.845184973917315e-12,1.718713846949941e-11,4.0516173027446124e-11,5.573083825856152e-11,1.4085923210532236e-11,7.917189898880338e-12
383,4.001274733832501e-12,8.665793486979023e-12,1.6516849892018372e-11,4.47587534007888e-11,5.919774885033044e-11,1.2395830230243932e-11,2.4650962088098894e-11
384,4.022474333985899e-12,8.479501653979396e-12,1.839692583165414e-11,4.1241817791716375e-11,5.444092969506838e-11,1.3968010859351904e-11,7.204730175739041e-15
385,3.9521408904219835e-12,8.186800597214326e-12,1.608310189968172e-11,4.3257638614264964e-11,5.848316724565398e-11,1.1660507687063318e-11,1.170973991942488e-11
386,3.958856442420545e-12,8.471533891141225e-12,1.67602294220518e-11,3.77753003329535e-11,5.438452263856727e-11,1.0132168579653303e-11,6.233833881320966e-12
387,3.9120742640784205e-12,8.240965449429559e-12,1.7310498698646335e-11,4.405949151858953e-11,5.4630708028089914e-11,1.4848183935350188e-11,1.9047422536916145e-12
388,3.90836549857309e-12,8.656860212367558e-12,1.6335961665189684e-11,4.1854411637581914e-11,4.92600030983416e-11,1.1615088356558958e-11,6.088653205575276e-12
389,3.934856917475606e-12,8.302571103754105e-12,1.7407686263867765e-11,3.8768849021793825e-11,5.7292684854433954e-11,1.066579986849166e-11,1.529340300511468e-11
390,3.863559517707201e-12,8.350225676633476e-12,1.6007858167334944e-11,4.085819072401827e-11,5.2862847100638206e-11,1.770281384348135e-11,3.292208545542301e-12
391,3.865807350579464e-12,7.882691527842826e-12,1.6349151408694174e-11,4.394013876635027e-11,5.079535987576357e-11,5.630650586720363e-12,5.172259494620764e-12
392,3.82751655723502e-12,8.190901154527411e-12,1.6618901736452178e-11,4.12982713064801e-11,5.2107889655597567e-11,2.0768939543870323e-11,9.986941985351382e-12
393,3.835562972755843e-12,7.986627836632213e-12,1.6051032734916923e-11,3.601687187771934e-11,5.89535737892017e-11,6.989286940721215e-12,4.664737733576931e-12
394,3.798035971458e-12,8.40969727977704e-12,1.68284119692576e-11,4.3480009847675104e-11,5.088116591767514e-11,1.647357768466e-11,7.991352887860144e-12
395,3.835042825873788e-12,8.023514476281311e-12,1.5828944714104903e-11,3.682496290102893e-11,5.089731727610038e-11,1.1270220357360387e-11,1.0107411842668197e-11
396,3.753281640749624e-12,7.95970054999718e-12,1.626978761546887e-11,4.500667601652432e-11,4.6766405741130354e-11,8.529865037367973e-12,9.195891829513867e-12
397,3.759278480894869e-12,8.008329191758001e-12,1.637430247194689e-11,3.4870754657388305e-11,5.837906442181672e-11,1.4377470084221095e-11,1.5627407252607415e-12
398,3.74554808771763e-12,8.144089447100056e-12,1.626076972758539e-11,4.1036969478196967e-11,5.088446303403979e-11,7.953197487177405e-12,1.5826440256413064e-11
399,3.731176773145458e-12,7.7319259063499e-12,1.623537000746819e-11,3.982803120280867e-11,4.8876179932372125e-11,1.2268974614843809e-11,6.368937606793461e-12
400,3.7039153020788704e-12,8.048091184819186e-12,1.5620157355986803e-11,3.673062811082972e-11,4.7701051968958245e-11,8.001163318546243e-12,5.675421068404484e-12
401,3.716501652069821e-12,7.726611662081544e-12,1.5957112578713773e-11,4.046847830498105e-11,5.940482730246636e-11,1.1171058042338041e-11,3.5661734612950615e-12
402,3.6712892435822116e-12,7.786529063645455e-12,1.5928336231386796e-11,3.665145955882175e-11,4.906781652989347e-11,1.296207188074603e-11,8.904793710242082e-12
403,3.662555250130758e-12,7.705936633757727e-12,1.6180365028161997e-11,4.1284188470198844e-11,5.207275487066643e-11,1.0239391415285521e-11,1.3179944408613927e-12
404,3.627675873805306e-12,7.650700400715777e-12,1.4625395690228283e-11,3.735638750658983e-11,4.602285902529015e-11,1.2112974757573739e-11,1.3325651218464932e-11
405,3.650738900074705e-12,7.86928279200427e-12,1.5920646946077566e-11,3.953518786174573e-11,5.0593228945433996e-11,1.2861583091219826e-11,4.356508761543585e-12
406,3.6058181235580035e-12,7.850070967226981e-12,1.5495291575453413e-11,3.891302500731839e-11,5.2992989414129605e-11,1.0360710529250628e-11,6.064371874623036e-12
407,3.607019654594932e-12,7.407381792186653e-12,1.5589333199097815e-11,3.705114071677712e-11,4.707113990852904e-11,1.007275376358344e-11,4.3232459647118675e-12
408,3.58935168067011e-12,7.697841964620443e-12,1.4610750285670923e-11,3.689292088593543e-11,5.062199738405734e-11,8.020160263709981e-12,9.369776927517665e-12
409,3.5693789512667662e-12,7.408212990362802e-12,1.618206514243809e-11,3.783906613290009e-11,4.7876179402746936e-11,1.0048904383928775e-11,1.0541648042124507e-11
410,3.55431543102473e-12,7.831564099010991e-12,1.457391635406043e-11,3.614721426756377e-11,5.078540289466964e-11,1.4662846677882967e-11,1.1424360187170087e-11
411,3.5291273430673912e-12,7.250127272193182e-12,1.5253758298938692e-11,3.749873657707991e-11,5.0952246587704516e-11,9.516982414853388e-12,4.952316817986963e-12
412,3.5317757139963464e-12,7.516269872571142e-12,1.4727200858640663e-11,3.8042212497835804e-11,4.6606674906847244e-11,1.1573020576824692e-11,7.383574139441666e-12
413,3.4887362242151843e-12,7.517636241512789e-12,1.5308365787305518e-11,3.4996435377573924e-11,4.5745419074653414e-11,7.421151616344827e-12,6.908004065874311e-12
414,3.5246612194754125e-12,7.122013291127946e-12,1.4845929283104957e-11,3.8847432972353444e-11,4.746129512756882e-11,1.3890805749977753e-11,4.523934488456466e-12
415,3.4345802934975714e-12,7.813996603962533e-12,1.5296202105701998e-11,3.4921063165846146e-11,4.799026611897152e-11,8.377679995902289e-12,1.67554492072905e-11
416,3.5114395355931285e-12,7.1937349231392975e-12,1.3906304427567344e-11,3.726800081843907e-11,5.32055229389001e-11,8.647198144795598e-12,3.3733894942244635e-12
417,3.4311412574632385e-12,7.506618906203441e-12,1.541876740547309e-11,3.578160903109675e-11,4.066856585331401e-11,1.3977704958626227e-11,2.604288323336871e-12
418,3.4619729017937328e-12,7.273090153102922e-12,1.4229908285915912e-11,3.6599069307176306e-11,4.84914599501962e-11,1.2906965671547257e-11,3.98050410881871e-12
419,3.4047875510468034e-12,6.794584973267742e-12,1.499789696095556e-11,3.4859482506758665e-11,4.8864212524546577e-11,1.1420907363787154e-11,6.992666637114071e-12
420,3.411547421133961e-12,7.488740466167804e-12,1.4795807461717668e-11,3.7098054027527635e-11,5.0754867099487957e-11,6.746018437678511e-12,8.335135298373673e-13
421,3.3852900549199237e-12,7.179969680065337e-12,1.4185476974616572e-11,3.643399106352981e-11,4.285763464487513e-11,1.086591958586714e-11,1.3576330944653586e-11
422,3.416183183106749e-12,7.0225818883148044e-12,1.4449800465008407e-11,3.449849991705319e-11,4.3281225810467636e-11,8.476171669962172e-12,5.330560380711507e-12
423,3.343210387306657e-12,7.34698448592479e-12,1.4242980066162496e-11,3.498881596902014e-11,5.1132952882254854e-11,1.3422915323862637e-11,3.5051928832882443e-12
424,3.3645665878529227e-12,6.9479289547658965e-12,1.461514991457448e-11,3.574178303426041e-11,4.741685303750921e-11,5.270488117251343e-12,3.994581191203761e-12
425,3.3149498332745684e-12,7.156372187086969e-12,1.3045413222011087e-11,3.7483249933766994e-11,4.1922062214223245e-11,1.4788742250293233e-11,1.2594077650262729e-11
426,3.3426484093985505e-12,6.984289768946463e-12,1.546801484976145e-11,3.0316687643114217e-11,4.9644743818009474e-11,7.648391637577566e-12,4.186197660094666e-12
427,3.31774011563348e-12,7.1442712802332835e-12,1.3982135144225644e-11,3.608532743231399e-11,4.395289758830106e-11,1.1706756694104628e-11,6.16868938342064e-12
428,3.2910924376760106e-12,6.861309942298888e-12,1.4596337112797875e-11,3.5339963966627743e-11,4.796501023415504e-11,7.244178926173075e-12,1.1802498874701646e-11
429,3.2985759842992727e-12,7.044136039903047e-12,1.3577405696761161e-11,3.6337371033859554e-11,4.200201746501809e-11,1.1493695882956559e-11,2.7753267646519396e-12
430,3.257430212901073e-12,6.728914499380319e-12,1.3380482800929852e-11,3.0756133759494507e-11,4.4142327799080274e-11,1.1859769068590883e-11,2.641603007426576e-12
431,3.2696508510583336e-12,6.899252878890527e-12,1.4637037603947286e-11,3.478367475967363e-11,4.5656906780048157e-11,6.8215515352977195e-12,1.1266281042757999e-11
432,3.2456084389529087e-12,6.9370944868853976e-12,1.3569672078807959e-11,3.7340445654690865e-11,4.425093436947197e-11,1.0733243198245197e-11,5.2057181529963445e-12
433,3.247539281201851e-12,7.0114283900048075e-12,1.3087275886791515e-11,3.2687156592473295e-11,4.333144413819692e-11,7.773693013067111e-12,3.5661409665310893e-13
434,3.2053734844374568e-12,6.779470649295432e-12,1.4660621818470476e-11,3.254869953206382e-11,4.6915832803897865e-11,1.231443738785497e-11,1.253220068774014e-11
435,3.212660589076948e-12,6.677098865298352e-12,1.3731016280606493e-11,3.581443395450568e-11,4.3052609718218504e-11,7.546646312759308e-12,1.163851086762717e-12
436,3.1826544880041465e-12,6.776396424796805e-12,1.33928508444045e-11,3.125708923886827e-11,4.521006683268492e-11,1.1174636084726416e-11,4.273739576164915e-12
437,3.1989824978501758e-12,6.841257431929795e-12,1.3562907990855428e-11,3.478891924885778e-11,4.183597239399389e-11,7.883582322575624e-12,9.602469575615233e-12
438,3.156701399621511e-12,6.6679292801922925e-12,1.3785278200276506e-11,3.3417071463213235e-11,4.5448917188243926e-11,1.279356743668804e-11,6.9786788540698365e-12
439,3.164289356044591e-12,6.626683371268926e-12,1.326760231542757e-11,3.3706132606522044e-11,4.183083589542016e-11,7.1124040922562075e-12,2.9835017851609035e-12
440,3.1366519903729545e-12,6.651270279392975e-12,1.3366327191193523e-11,3.270655406693141e-11,4.489193013154865e-11,9.283805676046412e-12,1.3279698252814988e-11
441,3.154113301098766e-12,6.501801912884699e-12,1.3634243424271244e-11,3.277095889862352e-11,4.0603412111360714e-11,1.0558911983796796e-11,3.3849983757099307e-12
442,3.0967830818096644e-12,6.482567459082626e-12,1.2823052735170555e-11,3.090903771118843e-11,4.5864651653818614e-11,8.1294364550123e-12,7.638292679143842e-12
443,3.127139601758254e-12,6.784302012386611e-12,1.3632453036860775e-11,3.5054328495319404e-11,4.0781296352189606e-11,1.0307480141964054e-11,6.343351749299066e-12
444,3.112787924051212e-12,6.621255597647735e-12,1.29271911158852e-11,3.1139102539241413e-11,4.714072785304257e-11,6.5715135159476296e-12,5.369982147428073e-12
445,3.0764573345651665e-12,6.6169644320667545e-12,1.330231246611367e-11,3.346553344252718e-11,4.026497569065896e-11,1.26249464219244e-11,5.391633581407255e-12
446,3.066756743822228e-12,6.357675642375612e-12,1.3230972708599992e-11,3.3442391522146576e-11,4.2026137905372214e-11,4.948769437989136e-12,5.33356061697968e-12
447,3.0676754134408883e-12,6.296830103599996e-12,1.2904847729960692e-11,3.012638182960647e-11,3.934280691739488e-11,8.996984729907006e-12,5.7154918801489515e-12
448,3.077844085543361e-12,6.609243659889813e-12,1.2851176552595066e-11,3.1591099851665707e-11,4.355769097468539e-11,9.929474370000676e-12,4.849228675235021e-12
449,3.0114062158698117e-12,6.4460701082291795e-12,1.2992486086832907e-11,3.372817325229883e-11,4.218616684142796e-11,8.652789778232566e-12,3.89972528145492e-12
450,3.056622530784362e-12,6.477281887995307e-12,1.3026016009823135e-11,3.1655158327437365e-11,4.070114155087477e-11,1.0218387341593103e-11,2.9425361376883434e-12
451,3.002551380636053e-12,6.322442811143332e-12,1.2619376442719435e-11,3.081964027774007e-11,3.9254599093939276e-11,6.456100543606323e-12,6.75991488888938e-12
452,3.0154397471585657e-12,6.192283630948092e-12,1.2693887672995424e-11,3.292654082103037e-11,4.547937245124549e-11,1.3477943027631282e-11,2.1168376775629993e-12
453,2.9830538251894564e-12,6.321874841743857e-12,1.34442860305081e-11,3.065685448143617e-11,4.0711384295644805e-11,7.597890435015677e-12,9.811360340669625e-12
454,3.010501759619358e-12,6.324874347797653e-12,1.2076852726583621e-11,3.0916226603415637e-11,4.167860819287966e-11,8.723182455746495e-12,4.542767610556418e-12
455,2.9561923986806517e-12,6.382402098856481e-12,1.2834274068322258e-11,3.1313396191061857e-11,3.6221437450580545e-11,5.555433782390729e-12,7.892483575961452e-12
456,2.9780703445703976e-12,6.3226231619211e-12,1.295785833755901e-11,3.211736453827374e-11,4.278203933506623e-11,1.278091842960802e-11,2.7472186646103814e-12
457,2.926851481602152e-12,6.167402524064002e-12,1.2396098355322425e-11,2.8856742864720684e-11,4.534627283088507e-11,6.878889223006209e-12,7.733153301442538e-12
458,2.965346446328321e-12,6.156458490576211e-12,1.2208879410009272e-11,3.2031727850943663e-11,3.639628742186235e-11,7.878267647847109e-12,6.550019481356583e-12
459,2.9283401413286084e-12,5.914657990845147e-12,1.2652854713073625e-11,2.8232838338558423e-11,3.781565968512756e-11,8.374311652442269e-12,6.675455547515919e-12
460,2.9068759990845457e-12,6.5651647157589104e-12,1.2318464666430537e-11,3.249883490659919e-11,4.4406847774004875e-11,1.2001544330431561e-11,3.529410478053271e-12
461,2.914145236516961e-12,5.968448417257253e-12,1.2938833525290588e-11,3.009419348582374e-11,4.022317492149774e-11,9.054185203811562e-12,7.600551929997434e-12
462,2.8987332591151127e-12,6.118001345270682e-12,1.1650541791729935e-11,3.259065921045056e-11,4.0960679271648e-11,4.607132926466928e-12,9.606967448606894e-13
463,2.9006787049842072e-12,6.12400462776014e-12,1.2414218639838617e-11,2.913123588686606e-11,3.461290628683245e-11,9.387362282946845e-12,4.028653245436026e-12
464,2.881389241065951e-12,5.905316118331038e-12,1.18388263552225e-11,3.028720355507967e-11,4.201551387284482e-11,6.913900735456728e-12,1.1309835358568959e-11
465,2.866827655728614e-12,6.28314845996336e-12,1.3168147309401384e-11,3.0566454298340413e-11,3.983644005490549e-11,1.1198272650015486e-11,1.3844040828877184e-12
466,2.8417797743013417e-12,5.957787114013679e-12,1.1533856543503299e-11,2.969979994854182e-11,3.864503172866829e-11,4.596027293032838e-12,4.307051291493705e-12
467,2.847489574725468e-12,5.954846739369846e-12,1.2260128541697142e-11,2.8199427268764654e-11,3.794762552068297e-11,9.654718339515101e-12,7.393625587122055e-12
468,2.8513320564783736e-12,6.156053777951089e-12,1.2248680868254394e-11,3.186559289205071e-11,3.896421767909435e-11,1.0258880030555107e-11,2.6402087038445394e-12
469,2.831489824678226e-12,5.682175306710342e-12,1.175490263266303e-11,2.9129873699883285e-11,4.080773929138851e-11,9.013374022794352e-12,3.518639236598796e-12
470,2.8243605858537735e-12,5.9831473932795074e-12,1.1933816478829957e-11,2.927083150107104e-11,4.0133975461491614e-11,5.937985694894637e-12,1.4945235683414715e-11
471,2.801651603154324e-12,5.8956044695572414e-12,1.2351009429194817e-11,2.8078687030349347e-11,3.5567427909252394e-11,8.724385180174758e-12,1.275287735201017e-12
472,2.794734039925611e-12,6.134465361518394e-12,1.1699417013051634e-11,3.070391514254888e-11,3.764728938864777e-11,9.480205950324447e-12,4.879114718619579e-12
473,2.7946980361683195e-12,5.801705613618165e-12,1.1809573635640432e-11,2.992279944967891e-11,3.7289138885743567e-11,7.506045856654373e-12,5.724799565563221e-12
474,2.766431346309566e-12,5.713039766317995e-12,1.2184361643491033e-11,2.766826313825393e-11,4.1366919038259785e-11,5.141552752920149e-12,6.129149740390637e-12
475,2.779594040674683e-12,5.842973695326402e-12,1.1347825145004157e-11,2.957960666251923e-11,3.690549132767545e-11,8.924686697591757e-12,2.1549909139230164e-12
476,2.759970367061977e-12,5.850640598340229e-12,1.2009377299406231e-11,3.008675659541019e-11,3.659489200098084e-11,9.908494787277566e-12,8.061607726029643e-12
477,2.752827116406784e-12,5.8412531943341785e-12,1.1356103826751034e-11,2.8832656605129584e-11,3.7940693496652675e-11,8.876634005294518e-12,2.7273504423742413e-12
478,2.7471065280105166e-12,5.8457027553385805e-12,1.1701487362087058e-11,2.8877486535324927e-11,4.060219869212093e-11,6.453964657173004e-12,2.0391956347724878e-12
479,2.7224941702978935e-12,5.6361760958610666e-12,1.1306350545707035e-11,2.6287508405359384e-11,3.8926103317567576e-11,7.533349811395173e-12,3.721996228802618e-12
480,2.7348917669507952e-12,5.7761245069613634e-12,1.1839895373963166e-11,3.1237985585991044e-11,3.446879494380553e-11,1.0686660170712927e-11,7.52783022868449e-12
481,2.698243461341949e-12,5.631685793160538e-12,1.1195765783772763e-11,2.6972339652162134e-11,3.534164319740073e-11,6.725368713174617e-12,3.256020496303185e-12
482,2.7203870306987394e-12,5.598189018743945e-12,1.200740974931445e-11,2.8544605164285215e-11,4.0074925127308586e-11,5.53221675130944e-12,4.028142545827967e-12
483,2.6868289109611956e-12,5.980755323944879e-12,1.1068157680199992e-11,2.8759772375657148e-11,3.924568836619966e-11,8.304703940797727e-12,6.408154751497146e-12
484,2.6805790068592103e-12,5.569787099517496e-12,1.1298930965061233e-11,2.6300153351246696e-11,3.3246871091626116e-11,1.0881355350823647e-11,1.7044943043471548e-12
485,2.7027981954845102e-12,5.590721301171118e-12,1.1956952332245234e-11,2.946814846654119e-11,3.708566702787106e-11,6.4907581740729404e-12,7.710601746202997e-12
486,2.6423022447255323e-12,5.527422516040903e-12,1.1000998082237308e-11,2.795839546951259e-11,3.727538495803086e-11,6.659245459208212e-12,7.125688538454366e-12
487,2.6806049752979253e-12,5.619855058779279e-12,1.1038104536786439e-11,2.719168897719001e-11,3.913739260102719e-11,8.265678642202982e-12,5.9102679853672195e-12
488,2.6385038412611526e-12,5.6108049330740816e-12,1.1666898256295015e-11,2.7298464613361756e-11,3.3123882687543474e-11,6.883289769959475e-12,2.7489743645020883e-12
489,2.6568154945259128e-12,5.632778437344181e-12,1.1036693421933926e-11,2.919279651412143e-11,3.4544453707508196e-11,7.529255666008296e-12,7.06119971075519e-12
490,2.62662325379293e-12,5.3693598601719284e-12,1.1365129519143702e-11,2.7456261533076964e-11,3.6473183725029216e-11,4.755785760922388e-12,2.3228117549282654e-12
491,2.641501185365074e-12,5.6489567793268905e-12,1.0957154616741637e-11,2.9363931115583863e-11,3.914277899360115e-11,1.0111483633008836e-11,7.946644765085874e-12
492,2.5900569900318394e-12,5.456492023321562e-12,1.1072385001666818e-11,2.54738910145249e-11,3.2847983265223806e-11,7.781767167507315e-12,2.058466776044181e-12
493,2.62935432673275e-12,5.521443903771365e-12,1.0916095364718659e-11,2.900803077931901e-11,3.739087717257246e-11,8.244313518431642e-12,5.110285670442969e-12
494,2.5790307318550632e-12,5.4122164291608636e-12,1.1436712117159493e-11,2.5404138566661315e-11,3.556161601721296e-11,6.855579246324713e-12,2.5569092565926168e-12
495,2.623303157506141e-12,5.610382827423356e-12,1.098858162564761e-11,2.659697841762301e-11,3.666436698236745e-11,6.75732397084937e-12,4.414210855935013e-12
496,2.562928177662147e-12,5.251567402977747e-12,1.0560511556601555e-11,2.8038580112914495e-11,3.3994820231503905e-11,8.614178419674058e-12,5.5270654971638255e-12
497,2.5759114314755504e-12,5.5004739152065985e-12,1.0882221948837884e-11,2.67220932661786e-11,3.561598791261212e-11,5.52598971959862e-12,7.059676917103588e-12
498,2.5623324656162396e-12,5.350820189521054e-12,1.0858132744586135e-11,2.7070585844116833e-11,3.518608759935885e-11,9.040924295342415e-12,1.4789726410229263e-12
499,2.5560006801704814e-12,5.47538167465133e-12,1.0940228211614945e-11,2.6293278990297504e-11,3.428363466458602e-11,6.327361781157327e-12,5.236384479350413e-12
500,2.5401149611546826e-12,5.3869892534125375e-12,1.1067458193041994e-11,2.662799976507892e-11,3.500405941727049e-11,8.323906227112133e-12,6.091066650850667e-12
501,2.5571915708450912e-12,5.2374550172152075e-12,1.0569796640240449e-11,2.5129211344670727e-11,3.663122171040502e-11,5.5542417338883664e-12,2.8778001253230417e-12
502,2.535968973732211e-12,5.319228388336391e-12,1.0877049454382964e-11,2.7509210496357727e-11,3.368231098157529e-11,9.91235589817851e-12,7.919547754500366e-12
503,2.5204952585039394e-12,5.36127964234884e-12,1.0610282198593343e-11,2.712544845296127e-11,3.536400690715204e-11,6.805883984991706e-12,4.989763976981898e-12
504,2.5174604453914637e-12,5.194535556318198e-12,1.0539742801322575e-11,2.610644265998603e-11,3.400996683141187e-11,9.486976517901548e-12,2.7978473220743707e-12
505,2.5308034521299716e-12,5.466157488767984e-12,1.066854761187849e-11,2.7230510576028244e-11,3.551552468644122e-11,4.441263503826604e-12,2.338416239573649e-12
506,2.4922990368974523e-12,5.164705142094631e-12,1.065523866014874e-11,2.5528958529473784e-11,3.2003475940198664e-11,8.530765728866829e-12,7.486000143419602e-12
507,2.4972935247384633e-12,5.27720036923614e-12,1.071103961786999e-11,2.631584928393818e-11,3.456748649507829e-11,6.702280849650177e-12,1.865272800235627e-12
