,freq1,sig_all,amp_all,sig_sd,amp_sd
192,96.0,5.1338494937308124e-14,4.096392779308962e-14,6.54272849558667e-14,3.916645973312819e-14
193,96.5,5.081613479628403e-14,4.029131749525453e-14,6.063302702255813e-14,3.9044446602257087e-14
194,97.0,5.030199651866066e-14,3.8032478379001386e-14,6.279148060177007e-14,3.734361551122064e-14
195,97.5,4.979590768758679e-14,3.9459212371493596e-14,6.122986780861042e-14,3.682132369996234e-14
196,98.0,4.929770074687381e-14,3.9128941949535e-14,6.230558127215789e-14,3.798197702926136e-14
197,98.5,4.880721216948896e-14,3.831802256794449e-14,5.912303668032425e-14,3.686429524370309e-14
198,99.0,4.8324282708793917e-14,3.75293901145917e-14,6.224903050734587e-14,3.55925886750368e-14
199,99.5,4.784875757050797e-14,3.7633778562334404e-14,5.893211218449228e-14,3.698520144932794e-14
200,100.0,4.738048536026266e-14,3.7136999536314367e-14,5.665626664292279e-14,3.5257750482479005e-14
201,100.5,4.69193190444364e-14,3.602322988065182e-14,5.949397082199523e-14,3.51161619500301e-14
202,101.0,4.6465115026198196e-14,3.656885605045701e-14,5.632666838819618e-14,3.510534232031678e-14
203,101.5,4.601773344614487e-14,3.6546014765189434e-14,5.678294031732387e-14,3.473437578149178e-14
204,102.0,4.557703791501758e-14,3.512419776091689e-14,5.888305451299832e-14,3.440273902373936e-14
205,102.5,4.5142895497073727e-14,3.570190567514451e-14,5.5215422240312125e-14,3.339841438175525e-14
206,103.0,4.4715176485381655e-14,3.490548417269165e-14,5.519327357979055e-14,3.3985292217702074e-14
207,103.5,4.4293754439403046e-14,3.4822197296238196e-14,5.4874674651187955e-14,3.337686175822302e-14
208,104.0,4.387850603827381e-14,3.421882041277907e-14,5.4482323554420365e-14,3.326347621724845e-14
209,104.5,4.3469310886655595e-14,3.446367941218365e-14,5.4875960945653735e-14,3.352152467493655e-14
210,105.0,4.3066051615065366e-14,3.3927054066195654e-14,5.1841569845838566e-14,3.245167401451134e-14
211,105.5,4.266861368668171e-14,3.3035412436979366e-14,5.554161553061115e-14,3.1311656762821035e-14
212,106.0,4.2276885263740406e-14,3.319120730713968e-14,5.008156396159671e-14,3.2760349458590754e-14
213,106.5,4.189075727054683e-14,3.300625755693467e-14,5.3061877492163244e-14,3.1156559884474455e-14
214,107.0,4.1510123155796426e-14,3.2408009237018784e-14,5.194389505114539e-14,3.1478629965734624e-14
215,107.5,4.113487898416295e-14,3.294106397109096e-14,5.0187252818953583e-14,3.097448729612128e-14
216,108.0,4.076492320537614e-14,3.1542247950873923e-14,5.109734178386004e-14,3.057502964286152e-14
217,108.5,4.040015668689401e-14,3.2007610091007104e-14,5.1499309161962774e-14,3.009346827873038e-14
218,109.0,4.0040482635010013e-14,3.1052239485566043e-14,4.8304759962852724e-14,2.989738297443019e-14
219,109.5,3.968580648827106e-14,3.119526120758215e-14,4.951522287707048e-14,3.0104131782201133e-14
220,110.0,3.93360358683546e-14,3.124414739822427e-14,4.877635501423215e-14,2.965454448688471e-14
221,110.5,3.899108056578918e-14,3.066207610427758e-14,4.767893152820185e-14,2.938074730056347e-14
222,111.0,3.865085241798667e-14,3.039782015785638e-14,4.8452134641711404e-14,2.9242157151978465e-14
223,111.5,3.831526526277024e-14,3.002338126183417e-14,4.8243904836309054e-14,2.918999244539903e-14
224,112.0,3.7984234959304995e-14,2.96730131458774e-14,4.669325476151158e-14,2.8045598781217144e-14
225,112.5,3.7657679208840804e-14,2.960633387121889e-14,4.700261151104122e-14,2.8286696883005245e-14
226,113.0,3.733551759333412e-14,2.9867417335506577e-14,4.590170158374805e-14,2.844255876138631e-14
227,113.5,3.7017671506663675e-14,2.9389359214378186e-14,4.4878089232953115e-14,2.837448911442194e-14
228,114.0,3.6704064088979046e-14,2.8468776914265464e-14,4.5566775172018916e-14,2.6934782622874337e-14
229,114.5,3.63946202117462e-14,2.8752856281771826e-14,4.537509332139968e-14,2.7892063303036883e-14
230,115.0,3.6089266361062993e-14,2.8811756696541875e-14,4.555220003844727e-14,2.6560367721017532e-14
231,115.5,3.578793070516975e-14,2.7854302720815364e-14,4.376363763916687e-14,2.7165233800367987e-14
232,116.0,3.549054294898711e-14,2.8234361032770753e-14,4.491556755914601e-14,2.659124694069873e-14
233,116.5,3.519703433274487e-14,2.7762899842248713e-14,4.280945085677316e-14,2.698743067886633e-14
234,117.0,3.490733762048268e-14,2.7623925894654593e-14,4.2333061701440544e-14,2.5959584323181012e-14
235,117.5,3.462138700739219e-14,2.7415808007262552e-14,4.4055734489322305e-14,2.5816416427435994e-14
236,118.0,3.4339118118449614e-14,2.6976388000983223e-14,4.10914125497194e-14,2.6248700431500474e-14
237,118.5,3.4060467946160666e-14,2.6931156769344782e-14,4.413882528728281e-14,2.574935211578557e-14
238,119.0,3.378537485165659e-14,2.6590934985037958e-14,4.102463443405112e-14,2.5110581206043532e-14
239,119.5,3.3513778496692904e-14,2.6789086005057014e-14,4.149540502696094e-14,2.550970012412922e-14
240,120.0,3.3245619822781763e-14,2.6550662305466224e-14,4.1262733300510326e-14,2.5420279485036672e-14
241,120.5,3.2980841004669793e-14,2.5611965198429628e-14,4.140729731944085e-14,2.412506447267927e-14
242,121.0,3.271938546343019e-14,2.5943196132617016e-14,4.034411497588417e-14,2.548694478982393e-14
243,121.5,3.246119776746289e-14,2.6110452322673938e-14,4.064192797423512e-14,2.4237179880691685e-14
244,122.0,3.22062236594101e-14,2.5518510450471423e-14,3.898483398450207e-14,2.403524372209591e-14
245,122.5,3.195441001572414e-14,2.5194925865926268e-14,4.034630263926347e-14,2.4224035110653244e-14
246,123.0,3.170570478086643e-14,2.519597148859481e-14,3.792779357246659e-14,2.4010609290910543e-14
247,123.5,3.146005700611494e-14,2.513231203705138e-14,4.1015130689272603e-14,2.3648485764772145e-14
248,124.0,3.121741675530983e-14,2.460383689616068e-14,3.7200438025616565e-14,2.346631914025079e-14
249,124.5,3.097773512792941e-14,2.4731290594597856e-14,3.9194975324763706e-14,2.3478308142622928e-14
250,125.0,3.0740964211141676e-14,2.477989121057211e-14,3.8485156899185454e-14,2.3107952567470628e-14
251,125.5,3.0507057068314497e-14,2.400332656376397e-14,3.714474405113387e-14,2.2776568404722394e-14
252,126.0,3.027596769461519e-14,2.4268211449539705e-14,3.741603430637903e-14,2.3110915989406495e-14
253,126.5,3.004765102111116e-14,2.392940023412909e-14,3.7036430947446836e-14,2.2542827334232493e-14
254,127.0,2.982206287835214e-14,2.3555140922579866e-14,3.730983247009222e-14,2.2476265241815317e-14
255,127.5,2.959915996360135e-14,2.3720894103993983e-14,3.627497605623715e-14,2.2548216214394776e-14
256,128.0,2.937889985091995e-14,2.339658390627708e-14,3.738392021417191e-14,2.2000684803554848e-14
257,128.5,2.916124093761789e-14,2.3401988833149846e-14,3.6412255227146885e-14,2.2606209180677933e-14
258,129.0,2.894614244464203e-14,2.308020023192139e-14,3.522007816236902e-14,2.125061295761436e-14
259,129.5,2.873356439224091e-14,2.2776839541844713e-14,3.598993107240952e-14,2.1763703201704753e-14
260,130.0,2.852346757775348e-14,2.303584497985037e-14,3.493799614342232e-14,2.1813788118900473e-14
261,130.5,2.831581356389545e-14,2.2696311168667993e-14,3.4683594356810257e-14,2.1461256657171907e-14
262,131.0,2.8110564654244766e-14,2.2469250705146775e-14,3.5679508222523846e-14,2.1427595901291195e-14
263,131.5,2.7907683883242343e-14,2.2235725497807444e-14,3.450625602744203e-14,2.0999153995540247e-14
264,132.0,2.770713498593096e-14,2.213864497045171e-14,3.47671873986037e-14,2.0721020050497828e-14
265,132.5,2.7508882404967886e-14,2.195495976810383e-14,3.415383665953742e-14,2.096172815592234e-14
266,133.0,2.731289124722477e-14,2.1989738609361462e-14,3.4285337174284395e-14,2.0521646637668235e-14
267,133.5,2.7119127293281538e-14,2.181972132629031e-14,3.339362300518185e-14,2.0943086481502114e-14
268,134.0,2.6927556960089523e-14,2.155087733042769e-14,3.2743954681345307e-14,2.024835391322953e-14
