,freq1,sig_all,amp_all,sig_sd,amp_sd
76,38.0,5.717942419245717e-19,3.179891504677037e-13,3.4352852429874174e-13,3.369420905264284e-13
77,38.5,5.168731473797451e-19,3.05691007592378e-13,3.420239590259277e-13,3.0794940407716867e-13
78,39.0,4.687558891397482e-19,2.7852058797959653e-13,3.3473405261743255e-13,2.9703471148683364e-13
79,39.5,4.2665045666336106e-19,2.399470210646941e-13,3.283024436528253e-13,2.689337844274233e-13
80,40.0,3.8683833728331354e-19,2.250751458056773e-13,3.1617461118278267e-13,2.4229551880650635e-13
81,40.5,3.539109194646877e-19,2.2163590883633575e-13,3.008062654676282e-13,2.3388968883871846e-13
82,41.0,3.218068739115317e-19,1.9696788576883105e-13,2.999956389627211e-13,2.3384986950424486e-13
83,41.5,2.950825873020031e-19,2.1702203981855526e-13,3.061315618006099e-13,2.282635856211182e-13
84,42.0,2.6935957628885874e-19,2.1432896630938128e-13,2.9926794258218003e-13,2.212712653821939e-13
85,42.5,2.472341269589091e-19,1.9215150705546594e-13,2.801991180492686e-13,2.0547165119359335e-13
86,43.0,2.268074575700071e-19,1.8891328742126065e-13,2.679079466416565e-13,2.073072844928263e-13
87,43.5,2.0855186765082336e-19,1.6837046323790959e-13,2.649540796366076e-13,1.8503914375850225e-13
88,44.0,1.9184267719168947e-19,1.4683647723236354e-13,2.6489408312885456e-13,1.6460732060217998e-13
89,44.5,1.7682664391008836e-19,1.4514337506684273e-13,2.6290069512281797e-13,1.5717985473578458e-13
90,45.0,1.6310276648749185e-19,1.3012166707131544e-13,2.566520000945975e-13,1.4441387634082623e-13
91,45.5,1.5065265605959281e-19,1.2336045047603858e-13,2.431477542558464e-13,1.3222841766129476e-13
92,46.0,1.392537420076723e-19,1.1287544375518879e-13,2.3739277050399806e-13,1.2695409425589796e-13
93,46.5,1.2894810549521394e-19,1.0584197357974261e-13,2.401104133539096e-13,1.1953698607945158e-13
94,47.0,1.1945838899414606e-19,1.0752143649484724e-13,2.4337717284905975e-13,1.22762953838471e-13
95,47.5,1.1081466552049794e-19,1.0145997557268347e-13,2.3163266235863947e-13,1.188105302840735e-13
96,48.0,1.0287742877517166e-19,1.0223972749587335e-13,2.2168749938883286e-13,1.1812421266932104e-13
97,48.5,9.566130475267034e-20,1.0366611400220917e-13,2.1304176598885534e-13,1.1716198109262602e-13
98,49.0,8.893307129701237e-20,8.764200351566241e-14,2.1124870167818638e-13,9.961553215352172e-14
99,49.5,8.284252323126268e-20,8.976275964877152e-14,2.0884077379856544e-13,1.0018715542247923e-13
100,50.0,7.727252175308832e-20,7.944121190433507e-14,2.122448089816028e-13,9.18839344809468e-14
101,50.5,7.199356812230202e-20,6.960247647529223e-14,2.0498818611977643e-13,8.397541526704878e-14
102,51.0,6.726221979774074e-20,6.800823896596517e-14,1.919978157240098e-13,7.683848032972311e-14
103,51.5,6.283118012143746e-20,6.682583913271241e-14,1.874847400196157e-13,7.33694505737399e-14
104,52.0,5.875959040628149e-20,6.30788990593054e-14,1.9527578960776244e-13,7.527345150097669e-14
105,52.5,5.500320302850789e-20,6.174160722734414e-14,1.9725919593271792e-13,7.421102091516773e-14
106,53.0,5.151582245204247e-20,5.724577128346167e-14,1.8467465551219467e-13,6.837426200527258e-14
107,53.5,4.829002899087334e-20,6.051736058432731e-14,1.7776873396600852e-13,7.219808477594594e-14
108,54.0,4.529703833292768e-20,5.84016452160661e-14,1.7370332770327535e-13,7.145843744493673e-14
109,54.5,4.252785552325418e-20,4.9953351526108466e-14,1.7242736059412666e-13,6.312088057642918e-14
110,55.0,3.994675082053798e-20,4.833218275466731e-14,1.681120666089373e-13,5.880495605958919e-14
111,55.5,3.7555025628191715e-20,4.727267304923385e-14,1.7380454909104168e-13,5.616393568777963e-14
112,56.0,3.532958068518654e-20,4.4397874245951346e-14,1.6856596353954295e-13,5.563635956925042e-14
113,56.5,3.325500081469976e-20,4.183499791505743e-14,1.5858534006522523e-13,5.112761605203903e-14
114,57.0,3.132373452978519e-20,3.985989696142644e-14,1.536618445025915e-13,4.6068513501903394e-14
115,57.5,2.9523104434178185e-20,3.928132601769378e-14,1.6329513285041146e-13,4.8879141705928645e-14
116,58.0,2.7846867316661166e-20,3.650138752947482e-14,1.6339441839300078e-13,4.5155516689297495e-14
117,58.5,2.6277630675988802e-20,3.3276698212940505e-14,1.5257269809589222e-13,4.335407981701708e-14
118,59.0,2.481180178742733e-20,3.5833830804940164e-14,1.4615233876973673e-13,4.761180248301251e-14
119,59.5,2.3441019943907807e-20,3.3231326379891666e-14,1.463434452097432e-13,4.4630726151978216e-14
120,60.0,2.216522881919353e-20,2.989672362944677e-14,1.4514442380801389e-13,3.9012080580145324e-14
121,60.5,2.0959680447072957e-20,3.116167184017712e-14,1.402921937940398e-13,3.941168233422726e-14
122,61.0,1.9837600151330382e-20,2.970021935528867e-14,1.4264740624082626e-13,3.7634345645718295e-14
123,61.5,1.8784516209080025e-20,2.7268061855751724e-14,1.392116824728397e-13,3.5551691855800937e-14
124,62.0,1.7796279482094012e-20,2.615340427382812e-14,1.3214552829117466e-13,3.229861820949764e-14
125,62.5,1.6868859521661185e-20,2.4808842124434276e-14,1.2841055378134777e-13,3.2955835912356605e-14
126,63.0,1.599717761114747e-20,2.6512747579890058e-14,1.3608770058953682e-13,3.5212387800234975e-14
127,63.5,1.5178531028615062e-20,2.393156849574118e-14,1.3573363061567742e-13,3.343806120010098e-14
128,64.0,1.4409143487375653e-20,2.21006357015672e-14,1.265248756661771e-13,2.949146241208053e-14
129,64.5,1.3684579159916662e-20,2.2899478835432872e-14,1.2047306572706148e-13,3.1113945956743635e-14
130,65.0,1.300339641227063e-20,2.1180291425753263e-14,1.2211178482296313e-13,2.9415559839968907e-14
131,65.5,1.2360691516420949e-20,1.8875261706537144e-14,1.2248732525132294e-13,2.66192541467705e-14
132,66.0,1.1755793965611051e-20,1.8890135314239394e-14,1.1924812069013922e-13,2.6222672654700154e-14
133,66.5,1.1185303515132002e-20,1.6740456775611106e-14,1.1970866319700159e-13,2.4659805864123353e-14
134,67.0,1.0647429375497361e-20,1.7712768313759458e-14,1.172238637238813e-13,2.5260200247454388e-14
135,67.5,1.0138880572281353e-20,1.7065178142132632e-14,1.128762283355194e-13,2.4038777447690375e-14
136,68.0,9.659648387015888e-21,1.6377622888692456e-14,1.1113500150361008e-13,2.390189653263792e-14
137,68.5,9.205890395856695e-21,1.7595411881099648e-14,1.1628989634055716e-13,2.5262174160788256e-14
138,69.0,8.778176339494702e-21,1.6499270310137416e-14,1.158856537476752e-13,2.332659814838229e-14
139,69.5,8.372494608839351e-21,1.4888103950456986e-14,1.0945700661664592e-13,2.2581118250390883e-14
140,70.0,7.989585607769341e-21,1.4436301723732135e-14,1.0495460661076908e-13,2.190649175139345e-14
141,70.5,7.62655296223617e-21,1.3230100305450196e-14,1.0478299368244606e-13,1.954244809891509e-14
142,71.0,7.282811935969758e-21,1.3675979135508286e-14,1.0499829551815842e-13,1.9816955177190292e-14
143,71.5,6.957723619506491e-21,1.2497488910015043e-14,1.02904620040489e-13,1.9557468651745923e-14
144,72.0,6.648738133966033e-21,1.1586264601966895e-14,1.0244462164894843e-13,1.7666862965832044e-14
145,72.5,6.356267721483893e-21,1.2409938887911985e-14,9.894623104777287e-14,1.7881508961813078e-14
146,73.0,6.078846147485062e-21,1.1856927582348703e-14,9.680759942227894e-14,1.729962033507708e-14
147,73.5,5.815218123935699e-21,1.0904438134099537e-14,9.622518490522105e-14,1.745247801096538e-14
148,74.0,5.5653210956097205e-21,1.1830362487168445e-14,9.874534837208028e-14,1.854992211668538e-14
149,74.5,5.327606162637226e-21,1.0445173689619342e-14,9.643187626004401e-14,1.7004353085031568e-14
150,75.0,5.102093320927045e-21,9.983679185932055e-15,9.28669701980328e-14,1.6903160307727702e-14
151,75.5,4.887357413738883e-21,9.231349669082153e-15,9.046023878943105e-14,1.6038091446763406e-14
152,76.0,4.683450020756069e-21,9.098379788402786e-15,8.998169869194969e-14,1.4908473219802466e-14
153,76.5,4.489309474177248e-21,9.700304062931123e-15,8.959644010484913e-14,1.487271065660555e-14
154,77.0,4.304612287883906e-21,8.388847259061917e-15,8.928590503639717e-14,1.395261238592075e-14
155,77.5,4.128788687900622e-21,7.741462672226343e-15,8.878690146241196e-14,1.3720921175732758e-14
156,78.0,3.9613268755357825e-21,8.871841904233634e-15,8.506352710817886e-14,1.440539508050999e-14
157,78.5,3.8018190237289036e-21,7.904830303508682e-15,8.426776087744312e-14,1.3307566176539078e-14
158,79.0,3.649749672767244e-21,7.829960010201283e-15,8.62703936057117e-14,1.3226734350738721e-14
159,79.5,3.504858441654614e-21,7.988305125903508e-15,8.804244504545278e-14,1.3610906100178181e-14
160,80.0,3.3666263397339458e-21,7.848083341850955e-15,8.395036978993783e-14,1.2968203457108865e-14
161,80.5,3.2347486041749034e-21,7.29912565831636e-15,8.142693174072074e-14,1.2874373844842843e-14
162,81.0,3.1089093528193598e-21,6.407236402639148e-15,8.074087689330654e-14,1.260671851034033e-14
163,81.5,2.9887898023451454e-21,6.345322287376709e-15,8.000071653931764e-14,1.1764340073411314e-14
164,82.0,2.874079762164294e-21,6.7710321779779045e-15,7.808680007280674e-14,1.1614506554601823e-14
165,82.5,2.764544773490175e-21,5.959067123079327e-15,7.876392664925055e-14,1.1148520965433126e-14
166,83.0,2.6597752638755823e-21,5.846485324636225e-15,7.7974498302929e-14,1.0874624713942955e-14
167,83.5,2.559741540746759e-21,6.002767001633095e-15,7.394015379691191e-14,1.0541220041666096e-14
168,84.0,2.464060499988637e-21,5.471508335258451e-15,7.229426138161323e-14,9.909420773998192e-15
169,84.5,2.3725457815999517e-21,5.519732605338992e-15,7.561031935158312e-14,1.0351560882826625e-14
170,85.0,2.2850195990890245e-21,5.405961485589244e-15,7.631491883308516e-14,1.057878595694317e-14
171,85.5,2.2012184305934376e-21,5.131826182471651e-15,7.20824321187338e-14,9.81140204513108e-15
172,86.0,2.1210320099316474e-21,5.136030195483137e-15,6.961048934407875e-14,1.000310978131624e-14
173,86.5,2.0442561432583463e-21,4.6471414389978064e-15,7.105759657607164e-14,9.803061071215678e-15
174,87.0,1.970708574584146e-21,4.834549558599026e-15,7.028052589200716e-14,9.689987844503671e-15
175,87.5,1.90025779435931e-21,5.1232767571353704e-15,6.804970278721546e-14,9.694576128700887e-15
176,88.0,1.832741067656768e-21,4.4703993061087964e-15,6.831756995014452e-14,8.946632538058263e-15
177,88.5,1.768017247589966e-21,4.297547625527821e-15,6.895095053805509e-14,8.570491747854936e-15
178,89.0,1.7059557630473512e-21,4.414395849821042e-15,6.61985378626688e-14,8.720266548918682e-15
179,89.5,1.6464640175360441e-21,3.9402539366451775e-15,6.497393238069056e-14,8.23877096550114e-15
180,90.0,1.5893447570317104e-21,3.98480540536978e-15,6.82730788423542e-14,8.59213653398387e-15
181,90.5,1.5345881542426291e-21,3.8076535175777825e-15,6.855243553227512e-14,8.12538819816483e-15
182,91.0,1.4819866774289135e-21,3.711401655952585e-15,6.455337425004677e-14,7.984580949021298e-15
183,91.5,1.4315278666619445e-21,4.001671932245674e-15,6.193029301714867e-14,8.572639689195393e-15
184,92.0,1.3830406433811958e-21,3.453954705652628e-15,6.458700539702071e-14,7.840988301809729e-15
185,92.5,1.3364786914409224e-21,3.475919851245865e-15,6.374948369170715e-14,7.493909977381997e-15
186,93.0,1.2917540026719542e-21,3.5580213381826064e-15,6.151760342047419e-14,7.726487520362692e-15
187,93.5,1.2487711105733941e-21,3.1141991821843023e-15,5.992207638421006e-14,7.229398898610362e-15
188,94.0,1.2074447616649254e-21,3.1957123672570225e-15,6.083107097818992e-14,7.0320893560838085e-15
189,94.5,1.167727074093765e-21,3.0470749585645807e-15,5.834148606911505e-14,6.8420824268180756e-15
190,95.0,1.1295264890680693e-21,2.9574822909832552e-15,5.806696192743174e-14,6.725308426749266e-15
191,95.5,1.0927867920339402e-21,3.2049243182590183e-15,5.984106335053117e-14,6.8159387482745035e-15
192,96.0,1.0574330936191086e-21,2.8288436452671672e-15,6.015544415314099e-14,6.617768328521047e-15
193,96.5,1.023426253158876e-21,2.873644826798367e-15,5.6456371931574044e-14,6.8051240950247715e-15
194,97.0,9.906792236215506e-22,2.8722367319129373e-15,5.4605363517016764e-14,7.099840877534419e-15
195,97.5,9.59164334951653e-22,2.4482836894392297e-15,5.663557469049817e-14,6.686435265097799e-15
196,98.0,9.288126999576733e-22,2.657015047522413e-15,5.6482190290791314e-14,6.238637536966406e-15
197,98.5,8.995884078418859e-22,2.768455229006381e-15,5.510299834631538e-14,6.368464934881803e-15
198,99.0,8.714266715653652e-22,2.4567425971243023e-15,5.3487229874849276e-14,6.1315188855254674e-15
199,99.5,8.442989707154515e-22,2.462457647404011e-15,5.4296464567731505e-14,5.9921149896477564e-15
200,100.0,8.181568784859627e-22,2.2232797780234453e-15,5.281176278253432e-14,5.879722012609794e-15
201,100.5,7.929532405992397e-22,2.3316814926178004e-15,5.3649518566271446e-14,5.822149198846714e-15
202,101.0,7.686588836482677e-22,2.2631059007635367e-15,5.415192853851263e-14,5.8395931202687966e-15
203,101.5,7.4522689834131885e-22,2.0337874327295383e-15,5.422530281730097e-14,5.51075842854639e-15
204,102.0,7.226379420244306e-22,2.1964881073293054e-15,5.1364045955444605e-14,5.59941505853331e-15
205,102.5,7.008362966294592e-22,2.140767042748141e-15,5.085055364935916e-14,5.675309783862577e-15
206,103.0,6.79805982964799e-22,1.838860723027606e-15,5.151626851290575e-14,5.4054385214501575e-15
207,103.5,6.595148119517757e-22,2.0677221297203366e-15,5.120936393850882e-14,5.421522123301004e-15
208,104.0,6.39921942203487e-22,1.941072507965169e-15,4.977160503854059e-14,5.114650831882754e-15
209,104.5,6.210129083104871e-22,1.8521047542850942e-15,4.8406695109048623e-14,5.07608264335812e-15
210,105.0,6.027551460135697e-22,1.8537652233685404e-15,4.801879011945975e-14,5.098544882863755e-15
211,105.5,5.851198548572095e-22,1.7314885885378766e-15,4.730070262846687e-14,4.9815574054122225e-15
212,106.0,5.680889719178347e-22,1.894863323180785e-15,4.871614612274631e-14,5.0988956073404825e-15
213,106.5,5.516351321743258e-22,1.827395375832844e-15,4.8714141960044707e-14,5.038505398003607e-15
214,107.0,5.357347757875147e-22,1.5711509293625492e-15,4.7330560800460933e-14,4.7927316747684454e-15
215,107.5,5.203708478873109e-22,1.795165170460159e-15,4.515521874288429e-14,4.869893543365603e-15
216,108.0,5.0552075875485895e-22,1.5848526582965511e-15,4.5913169723614965e-14,4.8560756557847555e-15
217,108.5,4.911621258857275e-22,1.4527369782920548e-15,4.642151370313015e-14,4.69569830413066e-15
218,109.0,4.772795499133761e-22,1.4950999614414814e-15,4.576799316100751e-14,4.480723755132147e-15
219,109.5,4.638563250694412e-22,1.4323165209952234e-15,4.4984458998224104e-14,4.437308053069411e-15
220,110.0,4.508708858127314e-22,1.4933891450792917e-15,4.426329379302e-14,4.461059059495184e-15
221,110.5,4.383091234249544e-22,1.4252995084090502e-15,4.319111922229974e-14,4.336672067382613e-15
222,111.0,4.261561160744576e-22,1.2794138540496099e-15,4.288359292810334e-14,4.2784549323595996e-15
223,111.5,4.1439549239690923e-22,1.500804639378738e-15,4.516759665055929e-14,4.385388035267728e-15
224,112.0,4.0301288045625013e-22,1.3222648720893287e-15,4.540574145720762e-14,4.259902944373533e-15
225,112.5,3.919941184488588e-22,1.2280180584237807e-15,4.308642298866189e-14,4.158416606852505e-15
226,113.0,3.8132728788152506e-22,1.3398884930219402e-15,4.1235544440010707e-14,4.247038393413237e-15
227,113.5,3.709974925067081e-22,1.2335796385718134e-15,4.259039804022692e-14,4.222498090245471e-15
228,114.0,3.6099507762491254e-22,1.2096821151351324e-15,4.3041527622700856e-14,4.0653042222081235e-15
229,114.5,3.5130580986712417e-22,1.2275634468466888e-15,4.155730281394165e-14,3.870220852558047e-15
230,115.0,3.419196883199734e-22,1.1442130094365553e-15,4.08141804720895e-14,3.9123707352467896e-15
231,115.5,3.3282646657001935e-22,1.2218311734823073e-15,4.050090688309582e-14,3.942896469331935e-15
232,116.0,3.240136657497622e-22,1.0312622518118318e-15,3.942364117435139e-14,3.683062463323556e-15
233,116.5,3.154738177267887e-22,1.0389428588563757e-15,3.8687820341086086e-14,3.6805468905500695e-15
234,117.0,3.0719543501820345e-22,1.1493639412108568e-15,4.094279329142307e-14,3.885372712702609e-15
235,117.5,2.9917029819479684e-22,1.0260368140463951e-15,4.110626368528129e-14,3.666883793389484e-15
236,118.0,2.9138972502038346e-22,1.0316987582804517e-15,3.8551599328951804e-14,3.564209754171642e-15
237,118.5,2.838445682669744e-22,1.0940058514391402e-15,3.682022356082508e-14,3.720989159500509e-15
238,119.0,2.76526799082564e-22,9.286611501889426e-16,3.8965441116809774e-14,3.753372306890351e-15
239,119.5,2.69429137177659e-22,9.156833627869855e-16,3.957333310535903e-14,3.6369582182780825e-15
240,120.0,2.625429934257455e-22,9.106787481935078e-16,3.77669362466354e-14,3.404339632990779e-15
241,120.5,2.5586233522647776e-22,8.8410316948476e-16,3.667373573577332e-14,3.385110566553766e-15
242,121.0,2.4937995368471317e-22,9.51723067933855e-16,3.691246986540465e-14,3.4406171382964517e-15
243,121.5,2.430879905629316e-22,8.406883843176313e-16,3.6358211093457667e-14,3.2884756512441036e-15
244,122.0,2.36981537326835e-22,8.522314739339471e-16,3.602532972488382e-14,3.3123154124584465e-15
245,122.5,2.3105363736870153e-22,9.348273057079663e-16,3.787284597388162e-14,3.354480042768383e-15
246,123.0,2.2529798623558997e-22,7.827511629766946e-16,3.7965734985502995e-14,3.232411784014879e-15
247,123.5,2.1970975555492246e-22,8.281668956325903e-16,3.5501824278318035e-14,3.286307642252454e-15
248,124.0,2.142827868404903e-22,8.312142983175766e-16,3.397327337056936e-14,3.2775385800073974e-15
249,124.5,2.0901154656224273e-22,7.494317270841844e-16,3.598991781447035e-14,3.3105684127932468e-15
250,125.0,2.0389187615775682e-22,8.266214560772082e-16,3.6763716715593094e-14,3.232536380441788e-15
251,125.5,1.9891768502355114e-22,7.442498279241719e-16,3.5115102525959444e-14,3.0143658330474794e-15
252,126.0,1.9408527219235846e-22,7.308567744162799e-16,3.3628046025908347e-14,2.976728366173814e-15
253,126.5,1.8938903994225148e-22,7.552836928630151e-16,3.368735444477363e-14,2.9773709168224327e-15
254,127.0,1.848251805663401e-22,6.416976446332081e-16,3.3338454519742775e-14,2.9195571443005732e-15
255,127.5,1.8038978545732325e-22,6.71336094099818e-16,3.339460545211848e-14,3.0033240965966084e-15
256,128.0,1.760777117861024e-22,6.863685050128552e-16,3.4511423218338415e-14,2.955462120717433e-15
257,128.5,1.7188601284369255e-22,6.078670696926272e-16,3.4550286892046664e-14,2.882801490185125e-15
258,129.0,1.678102043977848e-22,6.88374467545888e-16,3.24389888759923e-14,2.918087672426755e-15
259,129.5,1.6384717204860318e-22,6.516210766620877e-16,3.1575432674382545e-14,2.936739193899526e-15
260,130.0,1.599927150511981e-22,6.461681908270226e-16,3.2804881259137786e-14,2.9470006182184786e-15
261,130.5,1.5624408299717182e-22,6.555215473286044e-16,3.358552693734159e-14,2.8733143833230235e-15
262,131.0,1.525975886883563e-22,5.583647077431401e-16,3.216928353569593e-14,2.713580860190005e-15
263,131.5,1.4905013219392829e-22,6.100641031694443e-16,3.11751097892451e-14,2.6941134351500324e-15
264,132.0,1.4559861103947756e-22,6.236235380738181e-16,3.076387465730917e-14,2.6635348488757892e-15
265,132.5,1.4224008702763009e-22,5.003369406020852e-16,3.088861382314683e-14,2.595516344918487e-15
266,133.0,1.389716710030889e-22,5.73726705174519e-16,3.1270061284641863e-14,2.702151234708821e-15
267,133.5,1.3579077861872786e-22,5.752269150463902e-16,3.209136270632424e-14,2.6792119457397303e-15
